Q0005|I-fone_중계선(DID/DOD)_GW|P|유선전화|1||||N|N|N|20110101|99991231|Y|Y|Y|Y|20110304000000|N|
Q0006|I-fone_중계선(DID/DOD)_IP PBX|P|유선전화|1||||N|N|N|20110101|99991231|Y|Y|Y|Y|20110304000000|N|
Q0007|I-fone Centrex_대표|P|유선전화|1||||N|N|N|20110101|20110101|Y|N|Y|N|20120109103026|N|
Q0008|I-fone Centrex|P|유선전화|1||||N|N|N|20110101|99991231|Y|Y|Y|Y|20110304000000|N|
Q0009|I-전자정부_실선_IP Phone|P|유선전화|1||||N|N|N|20110101|20110101|Y|Y|Y|Y|20120215182035|N|
Q0010|I-전자정부_실선_GW|P|유선전화|1||||N|N|N|20110101|20110101|Y|N|Y|Y|20120109103026|N|
Q0011|I-전자정부_중계선(DOD)_GW|P|유선전화|1||||N|N|N|20110101|20110101|Y|N|Y|Y|20120109103026|N|
Q0012|I-전자정부_중계선(DOD)_IP PBX|P|유선전화|1||||N|N|N|20110101|20110101|Y|N|Y|Y|20120109103026|N|
Q0013|I-전자정부_중계선(DID/DOD)_GW|P|유선전화|1||||N|N|N|20110101|20110101|Y|N|Y|Y|20120109103026|N|
Q0014|I-전자정부_중계선(DID/DOD)_PBX|P|유선전화|1||||N|N|N|20110101|20110101|Y|N|Y|Y|20120109103026|N|
Q0015|I-fone 별정 중계선(DID/DOD)|P|유선전화|1||||N|N|N|20110101|99991231|Y|Y|Y|N|20110304000000|N|
Q0016|I-fone 별정 (ASP)|P|유선전화|1||||N|N|N|20110101|99991231|N|Y|Y|N|20120109103024|N|
Q0017|I-fone 별정 (SMSC)|P|유선전화|1||||N|N|N|20110101|99991231|N|Y|Y|N|20120305143421|N|
Q0018|Anyuser_실선_IP Phone|P|유선전화|1||||N|N|N|20110101|99991231|Y|Y|Y|Y|20110304000000|N|
Q0019|Anyuser_실선_GW|P|유선전화|1||||N|N|N|20110101|99991231|Y|Y|Y|Y|20110304000000|N|
Q0020|Anyuser_중계선(DOD)_GW|P|유선전화|1||||N|N|N|20110101|20110101|Y|Y|Y|Y|20120305111714|N|
Q0021|Anyuser_중계선(DOD)_IP PBX|P|유선전화|1||||N|N|N|20110101|20110101|Y|Y|Y|Y|20120305111714|N|
Q0022|Anyuser_중계선(DID/DOD)_GW|P|유선전화|1||||N|N|N|20110101|20110101|Y|Y|Y|Y|20120305111714|N|
Q0023|Anyuser_중계선(DID/DOD)_IP PBX|P|유선전화|1||||N|N|N|20110101|20110101|Y|Y|Y|Y|20120305111714|N|
Q0024|I-fone_중계선(DID)_GW|P|유선전화|1||||N|N|N|20120101|99991231|Y|Y|Y|Y|20120109103014|N|
Q0025|I-fone_중계선(DID)_IP PBX|P|유선전화|1||||N|N|N|20120101|99991231|Y|Y|Y|Y|20120109103017|N|
Q0026|I-전자정부_중계선(DID)_GW|P|유선전화|1||||N|N|N|20120101|20120101|Y|Y|Y|Y|20120215182035|N|
Q0027|Anyuser_중계선(DID)_GW|P|유선전화|1||||N|N|N|20120101|20120101|Y|Y|Y|Y|20120305111714|N|
K0025|음성사서함|||2||||N|N||20110101|99991231|Y|N|N|N|20110304000000|N|
K0027|030 부가서비스|||2||||N|N||20110101|99991231|Y|N|N|N|20110304000000|N|
K0028|가상발신번호표시(대표번호)|||2||||N|N||20110101|20110101|Y|N|N|N|20120305143249|N|
K0029|가상발신번호표시(일반번호)|||2||||N|N||20110101|20110101|Y|N|N|N|20120305143249|N|
K0030|뿌리오서비스|||2||||N|N||20110101|99991231|Y|N|N|N|20110304000000|N|
K0031|일시착신거부|||2||||N|N||20110101|99991231|Y|N|N|N|20110304000000|N|
K0032|부가상품(A망)|||2||||N|N||20110101|99991231|Y|N|N|N|20110304000000|N|
K0043|지정번호서비스|||2||||N|N||20110101|99991231|N|N|N|N|20120305143520|N|
K0044|콜트레이스|||2||||N|N||20110101|99991231|Y|N|N|N|20170602003000|N|
K0045|SMS 부가서비스|||2||||N|N||20110101|99991231|Y|N|N|N|20110304000000|N|
K0046|i-fone UC서비스|||2||||N|N||20110101|99991231|N|N|N|N|20120305143520|N|
K0047|번호변경안내서비스|||2||||N|N||20120215|99991231|Y|N|N|N|20170602003000|N|
K0048|통화권변경안내|||2||||N|N||20120215|99991231|Y|N|N|N|20170602003000|N|
G0070|한가족전화|||2||||N|N|N|20010101|99991231|Y|N|N|N|20170602003000|N|
G0071|한도액설정|||2||||N|N|N|20010101|99991231|Y|N|N|N|20170602003000|N|
G0072|호재시도|||2||||N|N|N|20010101|99991231|Y|N|N|N|20110304000000|N|
G0073|AO/DI|||2||||N|N|N|20010101|99991231|Y|N|N|N|20170602003000|N|
G0074|뮤직링|||2||||N|N|N|20030501|99991231|Y|N|N|N|20131011044529|N|
G0075|Biz ARS|||2||||N|N|N|20061213|99991231|Y|N|N|N|20110304000000|N|
G0076|Biz+|||2||||N|N|N|20090907|99991231|Y|N|N|N|20170602003000|N|
G0077|Biz영상레터링|||2||||N|N|N|20100503|99991231|Y|N|N|N|20170602003000|N|
G0078|Screening Group|||2||||N|N|N|20010101|99991231|Y|N|N|N|20170602003000|N|
G0079|SMS서비스|||2||||N|N|N|20060727|99991231|Y|N|N|N|20110304000000|N|
G0080|VMS|||2||||N|N|N|20010101|99991231|Y|N|N|N|20170602003000|N|
G0081|VMS+FMS|||2||||N|N|N|20010101|99991231|Y|N|N|N|20170602003000|N|
G0082|VPN카드|||2||||N|N|N|20010101|99991231|Y|N|N|N|20170602003000|N|
G0083|BZone 1.0|||2||||N|N|N|20100621|99991231|Y|N|N|N|20140116220521|N|
G0085|MMS서비스|||2||||N|N|N|20100806|99991231|Y|N|N|N|20110304000000|N|
G0086|SOHO ARS|||2||||N|N|N|20100902|99991231|Y|N|N|N|20110304000000|N|
G0087|SOHO PC폰|||2||||N|N|N|20100910|99991231|Y|N|N|N|20110304000000|N|
G0088|010발신번호설정|||2||||N|N|N|20100909|99991231|Y|N|N|N|20150305221410|N|
G0089|기업LMS|||2||||N|N|N|20101119|99991231|Y|N|N|N|20110304000000|N|
G0090|기업LMS_URL|||2||||N|N|N|20101119|99991231|Y|N|N|N|20110304000000|N|
G0091|기업MMS|||2||||N|N|N|20101119|99991231|Y|N|N|N|20110304000000|N|
G0092|기업MMS_URL|||2||||N|N|N|20101119|99991231|Y|N|N|N|20110304000000|N|
G0093|고도착신전환(Bzone2.0)|||2||||N|N|N|20101223|99991231|Y|N|N|N|20110304000000|N|
G0094|BZone 2.0|||2||||N|N|N|20101216|99991231|Y|N|N|N|20140116220523|N|
G0097|PSTN 센트릭스|||2||||N|N|N|20101213|99991231|Y|N|N|N|20110304000000|N|
G0098|COTV|||2||||N|N|N|20110101|20110101|Y|N|N|N|20110322000000|N|
G0099|전국대표번호 LBS|||2||||N|N|N|20071106|20090814|N|N|N|N|20110322000000|N|
G0100|클릭콜_그룹웨어|||2||||N|N|N|20110210|99991231|Y|N|N|N|20110322000000|N|
G0101|광역내선|||2||||N|N|N|20110217|99991231|Y|N|N|N|20110322000000|N|
G0102|ARS(BZone2.0)|||2||||N|N|N|20110207|99991231|Y|N|N|N|20110322000000|N|
G0103|대표과금그룹|||2||||N|N|N|20110101|99991231|Y|N|N|N|20110406000000|N|
H0001|하이랜(High-LAN)|B|기업데이터|1|078|하이랜 [FTTx]|ND|Y|N|N|20070720|99991231|Y|Y|Y|N|20110304000000|N|
H0002|하이밴(BWLL)|B|기업데이터|1||||Y|N|N|20020321|20110101|Y|Y|N|N|20110304000000|N|
H0003|하이밴(FTTC)|B|기업데이터|1|072|하이밴 [FTTc]|ND|Y|N|N|20011016|99991231|Y|Y|N|N|20110304000000|N|
H0004|하이밴(FTTO)|B|기업데이터|1|071|하이밴 [FTTo]|ND|Y|N|N|20020321|99991231|Y|Y|N|N|20110304000000|N|
H0005|하이밴(SO)|B|기업데이터|1|077|하이밴_SO [HFC]|ND|Y|N|N|20060201|99991231|Y|Y|N|N|20110304000000|Y|
H0006|하이밴(Speed Metro 전용)|B|기업데이터|1|071|하이밴 [FTTo]|ND|Y|N|N|20030109|20110101|Y|N|N|N|20110304000000|N|
H0007|하이밴METRO(FTTO)|B|기업데이터|1|075|하이밴 [FTTX_METRO]|ND|Y|N|N|20021001|99991231|Y|Y|N|N|20170602003000|N|
H0008|하이벤Metro임대|B|기업데이터|1|073|하이밴 [HFC]|ND|Y|N|N|20020321|99991231|Y|Y|N|N|20110304000000|N|
H0011|프리밴(FTTx)|B|기업데이터|1|076|프리밴 [FTTx]|ND|Y|N|N|20050630|99991231|Y|Y|N|N|20110304000000|N|
I0001|스트리밍호스팅|E|기업IDC|1||||N|N|N|20010101|99991231|Y|N|N|N|20170602003000|N|
I0002|네트워크임대장비(다산)|E|기업IDC|1||||N|N|N|20031217|99991231|Y|N|N|N|20110304000000|N|
I0003|네트워크장비임대|E|기업IDC|1||||N|N|N|20110101|20110101|Y|N|N|N|20110304000000|N|
I0004|네트워크장비임대(썬더)|E|기업IDC|1||||N|N|N|20080418|99991231|Y|N|N|N|20110304000000|N|
I0005|디지털 컨텐츠 필터링(앤써즈)|E|기업IDC|1||||N|N|N|20091124|99991231|Y|N|N|N|20170602003000|N|
I0006|로드밸런싱|E|기업IDC|1||||N|N|N|20020110|99991231|Y|N|N|N|20170602003000|N|
I0007|리눅스ASP서비스|E|기업IDC|1||||N|N|N|20050712|99991231|Y|N|N|N|20170602003000|N|
I0008|메일및UMS아웃소싱|E|기업IDC|1||||N|N|N|20010101|99991231|Y|N|N|N|20170602003000|N|
I0009|메일플러스|E|기업IDC|1||||N|N|N|20010101|99991231|Y|N|N|N|20170602003000|N|
I0010|메일호스팅|E|기업IDC|1||||N|N|N|20010101|99991231|N|N|N|N|20170602003000|N|
I0011|모바일ASP|E|기업IDC|1||||N|N|N|20010101|99991231|Y|N|N|N|20170602003000|N|
I0012|무료백업서비스|E|기업IDC|1||||N|N|N|20030813|99991231|Y|N|N|N|20170602003000|N|
I0013|물류솔루션ASP|E|기업IDC|1||||N|N|N|20010101|99991231|Y|N|N|N|20170602003000|N|
I0014|백업|E|기업IDC|1||||N|N|N|20110101|20110101|Y|N|N|N|20110304000000|N|
I0015|백업서비스|E|기업IDC|1||||N|N|N|20031217|99991231|Y|N|N|N|20110304000000|N|
I0016|보안|E|기업IDC|1||||N|N|N|20110101|20110101|Y|N|N|N|20110304000000|N|
I0017|보안(넷시큐어테크놀로지)|E|기업IDC|1||||N|N|N|20031217|99991231|Y|N|N|N|20110304000000|N|
I0018|보안(IDC)|E|기업IDC|1||||N|N|N|20080801|99991231|Y|N|N|N|20120503220639|N|
I0019|스마트EC호스팅|E|기업IDC|1||||N|N|N|20110101|20110101|Y|N|N|N|20110304000000|N|
I0020|스토리지호스팅|E|기업IDC|1||||N|N|N|20010101|99991231|Y|N|N|N|20170602003000|N|
I0022|여행정보ASP|E|기업IDC|1||||N|N|N|20010101|99991231|Y|N|N|N|20170602003000|N|
I0023|운영대행(지메이트)|E|기업IDC|1||||N|N|N|20090313|99991231|Y|N|N|N|20110304000000|N|
I0024|운영대행|E|기업IDC|1||||N|N|N|20060929|99991231|Y|N|N|N|20120531221054|N|
I0025|원격지백업(서버/PC)|E|기업IDC|1||||N|N|N|20110101|20110101|Y|N|N|N|20110304000000|N|
I0026|원격지백업(스토리지)|E|기업IDC|1||||N|N|N|20110101|20110101|Y|N|N|N|20110304000000|N|
I0027|원격통합콘솔(베이스텍)|E|기업IDC|1||||N|N|N|20070816|99991231|Y|N|N|N|20170602003000|N|
I0028|웹가속솔루션(데이타쎌테크)|E|기업IDC|1||||N|N|N|20070123|99991231|Y|N|N|N|20170602003000|N|
I0029|웹서버인증|E|기업IDC|1||||N|N|N|20010905|99991231|Y|N|N|N|20170602003000|N|
I0030|웹호스팅(블루웹)|E|기업IDC|1||||N|N|N|20020510|99991231|Y|N|N|N|20110304000000|N|
I0031|웹호스팅(코비스)|E|기업IDC|1||||N|N|N|20010101|99991231|Y|N|N|N|20110304000000|N|
I0032|이전대행|E|기업IDC|1||||N|N|N|20091124|99991231|Y|N|N|N|20110304000000|N|
I0033|전용서버호스팅|E|기업IDC|1||||N|N|N|20031217|99991231|Y|N|N|N|20110304000000|N|
I0034|코로케이션|E|기업IDC|1||||N|N|N|20031217|99991231|Y|N|N|N|20110304000000|N|
I0035|코로케이션플러스|E|기업IDC|1||||N|N|N|20110101|20110101|Y|N|N|N|20110304000000|N|
I0036|AOP(B2B)|E|기업IDC|1||||N|N|N|20110101|20110101|Y|N|N|N|20110304000000|N|
I0037|AOP(B2C)|E|기업IDC|1||||N|N|N|20110101|20110101|Y|N|N|N|20110304000000|N|
I0038|CDN(GS네오텍)|E|기업IDC|1||||N|N|N|20050526|99991231|Y|N|N|N|20170602003000|N|
B0075|비즈 ONE|B|기업데이터|1|062|비즈 ONE[FTTx]|LD|Y|Y|N|20121025|99991231|Y|Y|Y|N|20121025220234|N|
G0117|기업070전화 녹취|||2||||N|N|N|20121129|99991231|Y|N|N|N|20130425223034|N|
G0120|전화녹취(기업070)|||2||||N|N|N|20130221|99991231|Y|N|N|N|20130425223034|N|
V0037|Mobile착신전용 인터넷전화|P|유선전화|1||||N|N|N|20120117|99991231|Y|N|N|N|20120117203523|N|
G0108|Mobile고도착신전환|||2||||N|N|N|20120117|99991231|Y|N|N|N|20120117214618|N|
B0040|광랜FTTH(SKT_ONT)|I|인터넷|1|061|광랜FTTH(SKT_ONT)|LD|Y|Y|N|20120621|99991231|Y|Y|N|N|20120621211553|N|
G0142|땡큐메세지|||2||||N|N|N|20140417|99991231|Y|N|N|N|20140417220717|N|
T0010|Btv(IPTVon기업회선)_M|T|TV|1||||N|N|N|20140417|99991231|Y|Y|Y|N|20160120221408|N|
S0024|솔루션 범용Dummy|S|기업Managed|1||||N|N|N|20140417|99991231|N|N|N|N|20140417220758|N|
J0064|Giga WiFi|||2||||N|N|N|20141029|99991231|Y|N|N|N|20141029221444|Y|
G0168|전대번PUSH서비스|||2||||N|N|N|20160825|99991231|Y|N|N|N|20160825220135|N|
G0169|050PUSH서비스|||2||||N|N|N|20160825|99991231|Y|N|N|N|20160825220137|N|
G0116|전국대표번호 뮤직링|||2||||N|N|N|20120731|99991231|Y|N|N|N|20120823220603|N|
J0067|스마트홈 설치|||2||||N|N|N|20160316|99991231|Y|N|N|N|20160316220839|N|
G0156|0506녹취(SK엔카)|||2||||N|N|N|20150226|99991231|Y|N|N|N|20150226221334|N|
G0157|0506앱(SKT)|||2||||N|N|N|20150226|99991231|Y|N|N|N|20150226221336|N|
T0015|Btv(STB_Free)|T|TV|1|090|IPTV||Y|N|N|20110101|99991231|Y|Y|Y|N|20160114151128|Y|
T0016|Btv(IPTVon기업 STB Free)|T|TV|1||||N|N|N|20110101|99991231|Y|Y|Y|N|20160114151139|N|
B0087|구내랜|B|기업데이터|1||||N|N|N|20160530|99991231|Y|N|N|N|20160530143511|N|
G0167|구내전화부가|||2||||N|N|N|20160530|99991231|Y|N|N|N|20160530143510|N|
J0070|구내데이터부가|||2||||N|N|N|20160530|99991231|Y|N|N|N|20160530143513|N|
P0068|구내전화|P|유선전화|1||||N|N|N|20160530|99991231|Y|N|N|N|20160530143504|N|
P0069|구내전화(VOIP)|P|유선전화|1||||N|N|N|20160530|99991231|Y|N|N|N|20160530143506|N|
N0031|안심캠|N|비회선|1||||N|N|N|20160530|99991231|Y|Y|Y|N|20160530143500|Y|
N0032|Giga WiFi|N|비회선|1||||N|N|N|20160530|99991231|Y|Y|Y|N|20160530143502|Y|
N0033|안심캠2|N|비회선|1||||N|N|N|20160530|99991231|Y|Y|Y|N|20160530143502|Y|
D0001|스마트홈|N|비회선|1||||N|N|N|20160530|99991231|Y|N|N|N|20160530143502|N|
P0070|중계선개별과금대표|P|유선전화|1||||N|N|N|20161115|99991231|N|N|N|N|20160530143502|N|
S0002|매니지드네트워크|S|기업Managed|1||||N|N|N|20080604|99991231|N|N|N|N|20110304000000|N|
S0003|매니지드컨버지드|S|기업Managed|1||||N|N|N|20080604|99991231|N|N|N|N|20110304000000|N|
S0004|매니지드IPT|S|기업Managed|1||||N|N|N|20080604|99991231|N|N|N|N|20110304000000|N|
S0006|원격접속 서비스|S|기업Managed|1|070|전용회선 [FTTX]||N|N|N|20080822|99991231|Y|N|N|N|20110304000000|N|
S0007|프리서비스(Free Service)|S|기업Managed|1|070|전용회선 [FTTX]||N|N|N|20090626|99991231|N|N|N|N|20110304000000|N|
S0009|BasicCPE VPN 서비스|S|기업Managed|1|070|전용회선 [FTTX]||N|N|N|20061013|99991231|Y|N|N|N|20110304000000|N|
S0010|Client S/W VPN 서비스|S|기업Managed|2|070|전용회선 [FTTX]||N|N|N|20061013|99991231|Y|N|N|N|20170602003000|N|
S0011|CoS 서비스|S|기업Managed|2|070|전용회선 [FTTX]||N|N|N|20080801|99991231|Y|Y|N|N|20110304000000|N|
S0012|Extranet|S|기업Managed|2|070|전용회선 [FTTX]||N|N|N|20021001|99991231|Y|N|N|N|20170602003000|N|
S0013|Firewall 서비스|S|기업Managed|2|070|전용회선 [FTTX]||N|N|N|20080421|99991231|Y|N|N|N|20170602003000|N|
S0014|Managed CPE VPN 서비스|S|기업Managed|1|070|전용회선 [FTTX]||N|N|N|20061013|99991231|Y|N|N|N|20170602003000|N|
S0015|NW프리서비스|S|기업Managed|1|070|전용회선 [FTTX]||N|N|N|20100125|99991231|N|N|N|N|20110304000000|N|
S0016|SSL VPN 서비스|S|기업Managed|1|070|전용회선 [FTTX]||N|N|N|20061013|99991231|Y|N|N|N|20110304000000|N|
S0017|VPN Lite 서비스|S|기업Managed|1|070|전용회선 [FTTX]||N|N|N|20080801|99991231|Y|N|N|N|20110304000000|N|
S0018|기업SMS서비스|S|기업Managed|1||||N|N|N|20060516|20090430|N|N|N|N|20110304000000|N|
S0019|인터넷 접속|S|기업Managed|2|070|전용회선 [FTTX]||N|N|N|20021001|99991231|Y|N|N|N|20110304000000|N|
S0020|Remote Access|S|기업Managed|2|070|전용회선 [FTTX]||N|N|N|20021201|99991231|N|N|N|N|20170602003000|N|
T0001|VOD+IPTV(구)|T|TV|1||||N|N|N|20060703|20110101|Y|Y|Y|N|20160120221358|Y|
T0002|VOD(구)|T|TV|1||||N|N|N|20060703|20110101|Y|Y|Y|N|20160120221402|Y|
T0003|학교IPTV|T|TV|1||||N|N|N|20110101|99991231|Y|Y|N|N|20160120221400|N|
T0004|Btv(IPTV)|T|TV|1|090|IPTV||Y|N|N|20110101|99991231|Y|Y|Y|N|20160120221352|Y|
T0005|Btv(VOD)|T|TV|1||||N|N|N|20110101|99991231|Y|Y|Y|N|20160120221355|Y|
T0006|Btv(IPTVon기업회선)|T|TV|1||||N|N|N|20110101|99991231|Y|Y|Y|N|20160120221405|N|
T0007|미디어TV(VOD)|T|TV|1||||N|N|N|20110101|99991231|Y|Y|Y|N|20160120221404|Y|
U0001|VOD(부가)|||2||||N|N|N|20081017|20110101|Y|N|N|N|20110304000000|N|
U0002|IPTV(부가)|||2||||N|N|N|20081017|20110101|Y|N|N|N|20110304000000|N|
V0001|일반전화|P|유선전화|1|010|일반전화 [FTTX]|FV|Y|Y|N|20010101|99991231|Y|Y|Y|N|20110304000000|Y|
V0002|일반전화 (착신전환)|P|유선전화|1||||N|N|N|20030116|99991231|Y|N|N|N|20110304000000|N|
V0003|디지털전화 (착신전환)|P|유선전화|1||||N|N|N|20090908|99991231|Y|N|N|N|20110304000000|N|
V0004|일반전화_WLL|P|유선전화|1||||Y|Y|N|20010101|20110101|Y|Y|Y|N|20110304000000|Y|
V0005|IP전화(케이블)|P|유선전화|1||||N|N|N|20010101|20110101|Y|Y|Y|N|20110304000000|N|
V0006|디지털전화(HFC)|P|유선전화|1|043|디지털전화 [HFC]|HD|Y|Y|N|20011023|99991231|Y|Y|Y|N|20110304000000|Y|
V0007|디지털전화(B-WLL)|P|유선전화|1|011|디지털전화[FTTX]||Y|Y|N|20030520|20110101|Y|Y|Y|N|20110304000000|Y|
V0008|디지털전화(FTTx)|P|유선전화|1|011|디지털전화[FTTX]|VD|Y|Y|N|20040719|99991231|Y|Y|Y|N|20110304000000|Y|
V0009|IP영상전화|P|유선전화|1||||Y|N|N|20041005|20110101|Y|Y|Y|N|20110304000000|N|
V0010|디지털전화(HFC_VDSL)|P|유선전화|1|044|디지털전화 [HFC_VDSL]|VD|Y|Y|N|20041110|99991231|Y|Y|Y|N|20110304000000|Y|
V0011|디지털전화(하이밴VDSL)|P|유선전화|1|014|디지털전화 [HFC_하이밴_VDSL]|VD|Y|Y|N|20050714|99991231|Y|Y|Y|N|20110304000000|N|
V0012|IP영상전화(BCN)|P|유선전화|1||||N|N|N|20050913|20110101|Y|N|N|N|20110304000000|N|
V0013|디지털전화(HFC_DCT)|P|유선전화|1|049|디지털전화 [HFC_DCT]|HD|Y|Y|N|20070418|99991231|Y|Y|Y|N|20110304000000|Y|
V0014|IP영상전화(070)|P|유선전화|1||||N|N|N|20060816|99991231|Y|N|N|N|20110304000000|N|
V0015|디지털전화(광랜_DCT)|P|유선전화|1|110|디지털전화 [FTTX_광랜_DCT]|LD|Y|N|N|20070126|99991231|Y|Y|Y|N|20110304000000|Y|
V0016|인터넷전화(070)|P|유선전화|1||||N|N|N|20080801|99991231|Y|Y|Y|N|20120404175250|Y|
V0017|인터넷전화(070)_HFC_DCP|P|유선전화|1|049|디지털전화 [HFC_DCT]|HD|Y|N|N|20110101|20010101|Y|Y|Y|N|20110304000000|Y|
V0018|인터넷전화(070)_HFC_광랜_DCP|P|유선전화|1|048|디지털전화 [HFC_광랜_DCT]|LD|Y|N|N|20110101|20010101|Y|Y|Y|N|20110304000000|Y|
V0019|디지털전화(FTTH)|P|유선전화|1|041|디지털전화 [FTTX_광랜_FTTH]|LD|Y|N|N|20080111|99991231|Y|Y|Y|N|20110304000000|Y|
J0010|번들MSP|||2||||N|N|N|20031217|99991231|Y|N|N|N|20110304000000|N|
J0011|보안 클리닉|||2||||N|N|N|20110101|20110101|N|N|N|N|20110304000000|N|
J0012|브레인샤워|||2||||N|N|N|20110101|20110101|N|N|N|N|20110304000000|N|
J0013|비즈마스터(부가)|||2||||N|N|N|20040607|99991231|Y|N|N|N|20110304000000|N|
J0018|위성캐스팅|||2||||N|N|N|20110101|20110101|N|N|N|N|20110304000000|N|
J0020|유해정보차단서비스Basic|||2||||N|N||20050415|99991231|Y|N|N||20120823221102|N|
J0021|유해정보차단서비스Premium|||2||||N|N||20050415|99991231|Y|N|N||20170602003000|N|
J0022|전용서버 Extension|||2||||N|N|N|20031217|99991231|N|N|N|N|20110304000000|N|
J0023|쥬니어|||2||||N|N|N|20080922|99991231|Y|N|N|N|20170602003000|N|
J0024|침입차단서비스Lite|||2||||N|N||20050415|99991231|Y|N|N||20170602003000|N|
J0025|침입차단서비스Medium1|||2||||N|N||20050415|99991231|Y|N|N||20170602003000|N|
J0026|침입차단서비스Medium2|||2||||N|N||20050415|99991231|Y|N|N||20170602003000|N|
J0027|침입차단서비스Premium|||2||||N|N||20050415|99991231|Y|N|N||20170602003000|N|
J0028|침입차단서비스Standard|||2||||N|N||20050415|99991231|Y|N|N||20120823221102|N|
J0029|침입탐지서비스Lite|||2||||N|N||20050415|99991231|Y|N|N||20120823221102|N|
J0030|침입탐지서비스Premium|||2||||N|N||20050415|99991231|Y|N|N||20170602003000|N|
J0031|침입탐지서비스Standard|||2||||N|N||20050415|99991231|Y|N|N||20170602003000|N|
J0032|큐빅 써드브레인|||2||||N|N||20090601|99991231|N|N|N||20110304000000|N|
J0033|큐빅 PPV|||2||||N|N||20090601|99991231|N|N|N||20110304000000|N|
J0034|통합보안부가서비스S-100|||2||||N|N||20050415|99991231|Y|N|N||20120823221102|N|
J0035|통합보안부가서비스S-1000|||2||||N|N||20060808|99991231|Y|N|N||20170602003000|N|
J0036|통합보안부가서비스S-200|||2||||N|N||20050415|99991231|Y|N|N||20120823221102|N|
J0037|통합보안부가서비스S-300|||2||||N|N||20050415|99991231|Y|N|N||20120823221102|N|
J0038|통합보안부가서비스S-50|||2||||N|N||20050415|99991231|Y|N|N||20120823221102|N|
J0039|통합보안부가서비스S-500|||2||||N|N||20050415|99991231|Y|N|N||20170602003000|N|
J0040|통합보안부가서비스S-700|||2||||N|N||20050415|99991231|Y|N|N||20170602003000|N|
J0041|AP판매서비스|||2||||N|N|N|20090924|99991231|Y|N|N|N|20110304000000|Y|
J0042|B인터넷 기가하드|||2||||N|N||20060804|99991231|N|N|N||20110304000000|N|
J0043|B인터넷 세이퍼|||2||||N|N|N|20090501|99991231|N|N|N|N|20110304000000|N|
J0044|B인터넷 프로포즈|||2||||N|N|N|20091013|20110101|Y|N|N|N|20110304000000|N|
J0045|C-Card|||2||||N|N|N|20110101|20110101|N|N|N|N|20110304000000|N|
J0046|Multi Ffice|||2||||N|N|N|20110101|20110101|N|N|N|N|20110304000000|N|
J0047|Multi SMS|||2||||N|N|N|20110101|20110101|N|N|N|N|20110304000000|N|
J0048|Multi View|||2||||N|N|N|20110101|20110101|N|N|N|N|20110304000000|N|
J0049|Multi View 종량|||2||||N|N|N|20110101|20110101|N|N|N|N|20110304000000|N|
J0050|Multi View File공유|||2||||N|N|N|20110101|20110101|N|N|N|N|20110304000000|N|
J0051|PC닥터|||2||||N|N|N|20031028|99991231|N|N|N|N|20110304000000|N|
J0052|PC세이퍼|||2||||N|N|N|20030227|99991231|N|N|N|N|20110304000000|N|
J0053|PC클리닉|||2||||N|N||20100401|99991231|N|N|N||20170602003000|N|
J0054|VOD서비스|||2||||N|N|N|20020701|99991231|Y|Y|Y|N|20170602003000|N|
J0055|자녀PC제어|||2||||N|N|N|20101130|99991231|N|N|N|N|20110304000000|N|
J0056|스마트온|||2||||N|N|N|20100802|99991231|N|N|N|N|20110304000000|N|
J0057|B인터넷Wi-Fi|||2||||N|N|N|20100802|99991231|Y|N|N|N|20110304000000|Y|
J0058|TB WiFi|||2||||N|N|N|20110228|99991231|Y|N|N|N|20110322000000|Y|
L0019|한전배전자동화(DAS)|||1||||N|N|N|20120823|99991231|N|N|N|N|20120823172755|N|
L0026|GNS 전용회선|B|기업데이터|1|070|전용회선 [FTTX]||Y|N|N|20160929|99991231|Y|Y|N|N|20160929220058|N|
B0092|GNS PON전용회선|B|기업데이터|1|063|PON 전용회선|LD|Y|Y|N|20160929|99991231|Y|Y|Y|N|20160929220100|N|
T0017|Btv(IPTVon기업 UHD2)|T|TV|1||||N|N|N|20160929|99991231|Y|Y|Y|N|20160929220233|N|
L0001|전용회선|B|기업데이터|1|070|전용회선 [FTTX]||Y|N|N|20010101|99991231|Y|Y|N|N|20110304000000|N|
L0002|국제전용회선(ATM)|B|기업데이터|1|070|전용회선 [FTTX]||Y|N|N|20010101|99991231|Y|Y|N|N|20170602003000|N|
L0003|국제전용회선(IPLC)|B|기업데이터|1|070|전용회선 [FTTX]||Y|N|N|20010101|99991231|Y|Y|N|N|20110304000000|N|
L0004|국제전용회선(Resale)|B|기업데이터|1||||N|N|N|20020301|99991231|N|N|N|N|20110304000000|N|
F0018|단순재판매|P|유선전화|1||||N|N|N|20021001|99991231|N|N|N|N|20170602003000|N|
F0019|특수번호|P|유선전화|1||||N|N|N|20040930|99991231|N|N|N|N|20170602003000|N|
F0020|국제후불카드|P|유선전화|1||||N|N|N|20040318|99991231|N|N|N|N|20110304000000|N|
F0022|TM 필터링 서비스|P|유선전화|1||||N|N|N|20101223|99991231|Y|N|N|N|20170602003000|N|
G0001|원넘버|||2||||N|N|N|20010101|99991231|Y|N|N|N|20170602003000|N|
G0002|3자대납|||2||||N|N|N|20010101|99991231|Y|N|N|N|20170602003000|N|
G0003|개별통화수신거부|||2||||N|N|N|20090901|99991231|Y|N|N|N|20110304000000|N|
